date,location,server,cluster,kpi
2024-01-07,Delhi,AMD,10000000000231,68.35
2024-01-08,Delhi,AMD,10000000000231,86.27
2024-01-09,Delhi,AMD,10000000000231,65.07
2024-01-10,Delhi,AMD,10000000000231,23.41
2024-01-11,Delhi,AMD,10000000000231,51.78
2024-01-12,Delhi,AMD,10000000000231,44.74
2024-01-13,Delhi,AMD,10000000000231,26.97
2024-01-14,Delhi,AMD,10000000000231,40.29
2024-01-15,Delhi,AMD,10000000000231,34.24
2024-01-16,Delhi,AMD,10000000000231,65.35
2024-01-17,Delhi,AMD,10000000000231,74.23
2024-01-18,Delhi,AMD,10000000000231,84.47
2024-01-19,Delhi,AMD,10000000000231,96.14
2024-01-20,Delhi,AMD,10000000000231,48.83
2024-01-21,Delhi,AMD,10000000000231,33.21
2024-01-22,Delhi,AMD,10000000000231,14.88
2024-01-23,Delhi,AMD,10000000000231,24.16
2024-01-24,Delhi,AMD,10000000000231,66.96
2024-01-25,Delhi,AMD,10000000000231,40.36
2024-01-26,Delhi,AMD,10000000000231,10.77
2024-01-27,Delhi,AMD,10000000000231,23.23
2024-01-28,Delhi,AMD,10000000000231,39.25
2024-01-29,Delhi,AMD,10000000000231,32.73
2024-01-30,Delhi,AMD,10000000000231,86.56
2024-01-01,Delhi,INTEL,10000000000232,93.78
2024-01-02,Delhi,INTEL,10000000000232,83.27
2024-01-03,Delhi,INTEL,10000000000232,16.57
2024-01-04,Delhi,INTEL,10000000000232,67.93
2024-01-05,Delhi,INTEL,10000000000232,90.64
2024-01-06,Delhi,INTEL,10000000000232,22.47
2024-01-07,Delhi,INTEL,10000000000232,57.55
2024-01-08,Delhi,INTEL,10000000000232,15.31
2024-01-09,Delhi,INTEL,10000000000232,55.89
2024-01-10,Delhi,INTEL,10000000000232,87.01
2024-01-11,Delhi,INTEL,10000000000232,15.89
2024-01-12,Delhi,INTEL,10000000000232,48.28
2024-01-13,Delhi,INTEL,10000000000232,29.76
2024-01-14,Delhi,INTEL,10000000000232,69.45
2024-01-15,Delhi,INTEL,10000000000232,94.35
2024-01-16,Delhi,INTEL,10000000000232,17.27
2024-01-17,Delhi,INTEL,10000000000232,72.16
2024-01-18,Delhi,INTEL,10000000000232,97.22
2024-01-19,Delhi,INTEL,10000000000232,80.31
2024-01-20,Delhi,INTEL,10000000000232,55.4
2024-01-21,Delhi,INTEL,10000000000232,16.99
2024-01-22,Delhi,INTEL,10000000000232,94.67
2024-01-23,Delhi,INTEL,10000000000232,84.35
2024-01-24,Delhi,INTEL,10000000000232,60.48
2024-01-25,Delhi,INTEL,10000000000232,89.28
2024-01-26,Delhi,INTEL,10000000000232,26.8
2024-01-27,Delhi,INTEL,10000000000232,99.24
2024-01-28,Delhi,INTEL,10000000000232,42.78
2024-01-29,Delhi,INTEL,10000000000232,43.11
2024-01-30,Delhi,INTEL,10000000000232,41.59
2024-01-01,Delhi,INTEL,10000000000233,74.28
2024-01-02,Delhi,INTEL,10000000000233,33.71
2024-01-03,Delhi,INTEL,10000000000233,81.42
2024-01-04,Delhi,INTEL,10000000000233,46.22
2024-01-05,Delhi,INTEL,10000000000233,69.1
2024-01-06,Delhi,INTEL,10000000000233,18.71
2024-01-07,Delhi,INTEL,10000000000233,97.9
2024-01-08,Delhi,INTEL,10000000000233,28.35
2024-01-09,Delhi,INTEL,10000000000233,53.42
2024-01-10,Delhi,INTEL,10000000000233,33.17
2024-01-11,Delhi,INTEL,10000000000233,64.4
2024-01-12,Delhi,INTEL,10000000000233,67.67
2024-01-13,Delhi,INTEL,10000000000233,88.52
2024-01-14,Delhi,INTEL,10000000000233,97.01
2024-01-15,Delhi,INTEL,10000000000233,46.37
2024-01-16,Delhi,INTEL,10000000000233,57.71
2024-01-17,Delhi,INTEL,10000000000233,23.42
2024-01-18,Delhi,INTEL,10000000000233,60.72
2024-01-19,Delhi,INTEL,10000000000233,94.3
2024-01-20,Delhi,INTEL,10000000000233,82.44
2024-01-21,Delhi,INTEL,10000000000233,69.97
2024-01-22,Delhi,INTEL,10000000000233,17.95
2024-01-23,Delhi,INTEL,10000000000233,10.65
2024-01-24,Delhi,INTEL,10000000000233,55.06
2024-01-25,Delhi,INTEL,10000000000233,34.55
2024-01-26,Delhi,INTEL,10000000000233,99.62
2024-01-27,Delhi,INTEL,10000000000233,88.01
2024-01-28,Delhi,INTEL,10000000000233,49.65
2024-01-29,Delhi,INTEL,10000000000233,34.82
2024-01-30,Delhi,INTEL,10000000000233,37.36
2024-01-01,Delhi,AMD,10000000000234,94.65
2024-01-02,Delhi,AMD,10000000000234,53.53
2024-01-03,Delhi,AMD,10000000000234,69.57
2024-01-04,Delhi,AMD,10000000000234,63.44
2024-01-05,Delhi,AMD,10000000000234,74.94
2024-01-06,Delhi,AMD,10000000000234,66.71
2024-01-07,Delhi,AMD,10000000000234,24.03
2024-01-08,Delhi,AMD,10000000000234,26.59
2024-01-09,Delhi,AMD,10000000000234,84.51
2024-01-10,Delhi,AMD,10000000000234,12.48
2024-01-11,Delhi,AMD,10000000000234,97.67
2024-01-12,Delhi,AMD,10000000000234,26.97
2024-01-13,Delhi,AMD,10000000000234,63.41
2024-01-14,Delhi,AMD,10000000000234,43.48
2024-01-15,Delhi,AMD,10000000000234,102.0
2024-01-16,Delhi,AMD,10000000000234,24.65
2024-01-17,Delhi,AMD,10000000000234,20.96
2024-01-18,Delhi,AMD,10000000000234,9.53
2024-01-19,Delhi,AMD,10000000000234,23.08
2024-01-20,Delhi,AMD,10000000000234,17.22
2024-01-21,Delhi,AMD,10000000000234,42.48
2024-01-22,Delhi,AMD,10000000000234,80.89
2024-01-23,Delhi,AMD,10000000000234,66.39
2024-01-24,Delhi,AMD,10000000000234,51.83
2024-01-25,Delhi,AMD,10000000000234,14.09
2024-01-26,Delhi,AMD,10000000000234,19.37
2024-01-27,Delhi,AMD,10000000000234,22.15
2024-01-28,Delhi,AMD,10000000000234,55.56
2024-01-29,Delhi,AMD,10000000000234,38.7
2024-01-30,Delhi,AMD,10000000000234,35.48
2024-01-01,Delhi,INTEL,10000000000235,30.33
2024-01-02,Delhi,INTEL,10000000000235,10.23
2024-01-03,Delhi,INTEL,10000000000235,87.95
2024-01-04,Delhi,INTEL,10000000000235,12.25
2024-01-05,Delhi,INTEL,10000000000235,12.97
2024-01-06,Delhi,INTEL,10000000000235,70.72
2024-01-07,Delhi,INTEL,10000000000235,40.05
2024-01-08,Delhi,INTEL,10000000000235,69.04
2024-01-09,Delhi,INTEL,10000000000235,60.67
2024-01-10,Delhi,INTEL,10000000000235,27.15
2024-01-11,Delhi,INTEL,10000000000235,98.91
2024-01-12,Delhi,INTEL,10000000000235,46.5
2024-01-13,Delhi,INTEL,10000000000235,23.3
2024-01-14,Delhi,INTEL,10000000000235,79.24
2024-01-15,Delhi,INTEL,10000000000235,65.54
2024-01-16,Delhi,INTEL,10000000000235,67.28
2024-01-17,Delhi,INTEL,10000000000235,48.38
2024-01-18,Delhi,INTEL,10000000000235,52.47
2024-01-19,Delhi,INTEL,10000000000235,51.27
2024-01-20,Delhi,INTEL,10000000000235,10.35
2024-01-21,Delhi,INTEL,10000000000235,79.98
2024-01-22,Delhi,INTEL,10000000000235,56.95
2024-01-23,Delhi,INTEL,10000000000235,28.61
2024-01-24,Delhi,INTEL,10000000000235,63.65
2024-01-25,Delhi,INTEL,10000000000235,105.0
2024-01-26,Delhi,INTEL,10000000000235,72.87
2024-01-27,Delhi,INTEL,10000000000235,60.37
2024-01-28,Delhi,INTEL,10000000000235,51.6
2024-01-29,Delhi,INTEL,10000000000235,97.36
2024-01-30,Delhi,INTEL,10000000000235,38.87
2024-01-01,Delhi,INTEL,10000000000236,17.51
2024-01-02,Delhi,INTEL,10000000000236,22.25
2024-01-03,Delhi,INTEL,10000000000236,62.46
2024-01-04,Delhi,INTEL,10000000000236,22.82
2024-01-05,Delhi,INTEL,10000000000236,68.05
2024-01-06,Delhi,INTEL,10000000000236,90.12
2024-01-07,Delhi,INTEL,10000000000236,47.05
2024-01-08,Delhi,INTEL,10000000000236,30.09
2024-01-09,Delhi,INTEL,10000000000236,13.46
2024-01-10,Delhi,INTEL,10000000000236,61.67
2024-01-11,Delhi,INTEL,10000000000236,87.14
2024-01-12,Delhi,INTEL,10000000000236,40.3
2024-01-13,Delhi,INTEL,10000000000236,35.99
2024-01-14,Delhi,INTEL,10000000000236,42.46
2024-01-15,Delhi,INTEL,10000000000236,73.16
2024-01-16,Delhi,INTEL,10000000000236,10.21
2024-01-17,Delhi,INTEL,10000000000236,74.49
2024-01-18,Delhi,INTEL,10000000000236,18.62
2024-01-19,Delhi,INTEL,10000000000236,88.69
2024-01-20,Delhi,INTEL,10000000000236,34.32
2024-01-21,Delhi,INTEL,10000000000236,59.03
2024-01-22,Delhi,INTEL,10000000000236,69.66
2024-01-23,Delhi,INTEL,10000000000236,75.02
2024-01-24,Delhi,INTEL,10000000000236,36.17
2024-01-25,Delhi,INTEL,10000000000236,95.32
2024-01-26,Delhi,INTEL,10000000000236,59.7
2024-01-27,Delhi,INTEL,10000000000236,10.65
2024-01-28,Delhi,INTEL,10000000000236,22.94
2024-01-29,Delhi,INTEL,10000000000236,47.99
2024-01-30,Delhi,INTEL,10000000000236,69.89
2024-01-01,Delhi,INTEL,10000000000237,72.82
2024-01-02,Delhi,INTEL,10000000000237,63.04
2024-01-03,Delhi,INTEL,10000000000237,27.17
2024-01-04,Delhi,INTEL,10000000000237,56.29
2024-01-05,Delhi,INTEL,10000000000237,13.08
2024-01-06,Delhi,INTEL,10000000000237,79.31
2024-01-07,Delhi,INTEL,10000000000237,79.07
2024-01-08,Delhi,INTEL,10000000000237,94.98
2024-01-09,Delhi,INTEL,10000000000237,16.51
2024-01-10,Delhi,INTEL,10000000000237,43.27
2024-01-11,Delhi,INTEL,10000000000237,29.37
2024-01-12,Delhi,INTEL,10000000000237,99.04
2024-01-13,Delhi,INTEL,10000000000237,23.31
2024-01-14,Delhi,INTEL,10000000000237,69.83
2024-01-15,Delhi,INTEL,10000000000237,83.87
2024-01-16,Delhi,INTEL,10000000000237,70.43
2024-01-17,Delhi,INTEL,10000000000237,44.55
2024-01-18,Delhi,INTEL,10000000000237,37.05
2024-01-19,Delhi,INTEL,10000000000237,68.95
2024-01-20,Delhi,INTEL,10000000000237,65.57
2024-01-21,Delhi,INTEL,10000000000237,74.19
2024-01-22,Delhi,INTEL,10000000000237,52.55
2024-01-23,Delhi,INTEL,10000000000237,80.25
2024-01-24,Delhi,INTEL,10000000000237,49.01
2024-01-25,Delhi,INTEL,10000000000237,54.03
2024-01-26,Delhi,INTEL,10000000000237,80.3
2024-01-27,Delhi,INTEL,10000000000237,77.42
2024-01-28,Delhi,INTEL,10000000000237,75.22
2024-01-29,Delhi,INTEL,10000000000237,78.49
2024-01-30,Delhi,INTEL,10000000000237,49.59
2024-01-01,Delhi,AMD,10000000000238,32.72
2024-01-02,Delhi,AMD,10000000000238,38.77
2024-01-03,Delhi,AMD,10000000000238,81.33
2024-01-04,Delhi,AMD,10000000000238,91.24
2024-01-05,Delhi,AMD,10000000000238,48.01
2024-01-06,Delhi,AMD,10000000000238,20.63
2024-01-07,Delhi,AMD,10000000000238,51.51
2024-01-08,Delhi,AMD,10000000000238,71.66
2024-01-09,Delhi,AMD,10000000000238,27.14
2024-01-10,Delhi,AMD,10000000000238,82.37
2024-01-11,Delhi,AMD,10000000000238,79.42
2024-01-12,Delhi,AMD,10000000000238,82.74
2024-01-13,Delhi,AMD,10000000000238,70.42
2024-01-14,Delhi,AMD,10000000000238,53.99
2024-01-15,Delhi,AMD,10000000000238,43.93
2024-01-16,Delhi,AMD,10000000000238,19.0
2024-01-17,Delhi,AMD,10000000000238,77.74
2024-01-18,Delhi,AMD,10000000000238,67.91
2024-01-19,Delhi,AMD,10000000000238,48.58
2024-01-20,Delhi,AMD,10000000000238,73.53
2024-01-21,Delhi,AMD,10000000000238,43.44
2024-01-22,Delhi,AMD,10000000000238,80.72
2024-01-23,Delhi,AMD,10000000000238,38.88
2024-01-24,Delhi,AMD,10000000000238,38.92
2024-01-25,Delhi,AMD,10000000000238,40.11
2024-01-26,Delhi,AMD,10000000000238,98.67
2024-01-27,Delhi,AMD,10000000000238,18.4
2024-01-28,Delhi,AMD,10000000000238,38.53
2024-01-29,Delhi,AMD,10000000000238,17.89
2024-01-30,Delhi,AMD,10000000000238,81.32
2024-01-01,Delhi,INTEL,10000000000239,13.38
2024-01-02,Delhi,INTEL,10000000000239,89.22
2024-01-03,Delhi,INTEL,10000000000239,79.71
2024-01-04,Delhi,INTEL,10000000000239,76.96
2024-01-05,Delhi,INTEL,10000000000239,39.25
2024-01-06,Delhi,INTEL,10000000000239,101.87
2024-01-07,Delhi,INTEL,10000000000239,55.86
2024-01-08,Delhi,INTEL,10000000000239,66.74
2024-01-09,Delhi,INTEL,10000000000239,44.71
2024-01-10,Delhi,INTEL,10000000000239,91.17
2024-01-11,Delhi,INTEL,10000000000239,57.91
2024-01-12,Delhi,INTEL,10000000000239,92.31
2024-01-13,Delhi,INTEL,10000000000239,92.95
2024-01-14,Delhi,INTEL,10000000000239,30.31
2024-01-15,Delhi,INTEL,10000000000239,83.55
2024-01-16,Delhi,INTEL,10000000000239,41.18
2024-01-17,Delhi,INTEL,10000000000239,38.91
2024-01-18,Delhi,INTEL,10000000000239,66.67
2024-01-19,Delhi,INTEL,10000000000239,92.75
2024-01-20,Delhi,INTEL,10000000000239,20.03
2024-01-21,Delhi,INTEL,10000000000239,41.35
2024-01-22,Delhi,INTEL,10000000000239,38.65
2024-01-23,Delhi,INTEL,10000000000239,80.83
2024-01-24,Delhi,INTEL,10000000000239,37.04
2024-01-25,Delhi,INTEL,10000000000239,95.53
2024-01-26,Delhi,INTEL,10000000000239,16.09
2024-01-27,Delhi,INTEL,10000000000239,12.61
2024-01-28,Delhi,INTEL,10000000000239,42.05
2024-01-29,Delhi,INTEL,10000000000239,64.23
2024-01-30,Delhi,INTEL,10000000000239,98.66
2024-01-01,Mumbai,AMD,10000000000240,40.53
2024-01-02,Mumbai,AMD,10000000000240,40.6
2024-01-03,Mumbai,AMD,10000000000240,16.87
2024-01-04,Mumbai,AMD,10000000000240,27.84
2024-01-05,Mumbai,AMD,10000000000240,74.62
2024-01-06,Mumbai,AMD,10000000000240,43.5
2024-01-07,Mumbai,AMD,10000000000240,87.02
2024-01-08,Mumbai,AMD,10000000000240,22.78
2024-01-09,Mumbai,AMD,10000000000240,46.51
2024-01-10,Mumbai,AMD,10000000000240,54.67
2024-01-11,Mumbai,AMD,10000000000240,78.04
2024-01-12,Mumbai,AMD,10000000000240,33.75
2024-01-13,Mumbai,AMD,10000000000240,47.48
2024-01-14,Mumbai,AMD,10000000000240,94.68
2024-01-15,Mumbai,AMD,10000000000240,20.53
2024-01-16,Mumbai,AMD,10000000000240,36.79
2024-01-17,Mumbai,AMD,10000000000240,69.49
2024-01-18,Mumbai,AMD,10000000000240,17.47
2024-01-19,Mumbai,AMD,10000000000240,40.03
2024-01-20,Mumbai,AMD,10000000000240,85.48
2024-01-21,Mumbai,AMD,10000000000240,33.93
2024-01-22,Mumbai,AMD,10000000000240,39.05
2024-01-23,Mumbai,AMD,10000000000240,37.25
2024-01-24,Mumbai,AMD,10000000000240,28.45
2024-01-25,Mumbai,AMD,10000000000240,49.05
2024-01-26,Mumbai,AMD,10000000000240,24.89
2024-01-27,Mumbai,AMD,10000000000240,36.9
2024-01-28,Mumbai,AMD,10000000000240,75.12
2024-01-29,Mumbai,AMD,10000000000240,48.47
2024-01-30,Mumbai,AMD,10000000000240,96.63
2024-01-01,Mumbai,AMD,10000000000241,86.03
2024-01-02,Mumbai,AMD,10000000000241,47.26
2024-01-03,Mumbai,AMD,10000000000241,74.56
2024-01-04,Mumbai,AMD,10000000000241,89.8
2024-01-05,Mumbai,AMD,10000000000241,49.79
2024-01-06,Mumbai,AMD,10000000000241,77.58
2024-01-07,Mumbai,AMD,10000000000241,18.62
2024-01-08,Mumbai,AMD,10000000000241,17.56
2024-01-09,Mumbai,AMD,10000000000241,59.82
2024-01-10,Mumbai,AMD,10000000000241,19.48
2024-01-11,Mumbai,AMD,10000000000241,31.04
2024-01-12,Mumbai,AMD,10000000000241,96.0
2024-01-13,Mumbai,AMD,10000000000241,92.1
2024-01-14,Mumbai,AMD,10000000000241,63.85
2024-01-15,Mumbai,AMD,10000000000241,59.43
2024-01-16,Mumbai,AMD,10000000000241,67.86
2024-01-17,Mumbai,AMD,10000000000241,15.08
2024-01-18,Mumbai,AMD,10000000000241,57.9
2024-01-19,Mumbai,AMD,10000000000241,48.46
2024-01-20,Mumbai,AMD,10000000000241,40.52
2024-01-21,Mumbai,AMD,10000000000241,75.18
2024-01-22,Mumbai,AMD,10000000000241,34.27
2024-01-23,Mumbai,AMD,10000000000241,62.7
2024-01-24,Mumbai,AMD,10000000000241,51.79
2024-01-25,Mumbai,AMD,10000000000241,52.28
2024-01-26,Mumbai,AMD,10000000000241,89.91
2024-01-27,Mumbai,AMD,10000000000241,35.6
2024-01-28,Mumbai,AMD,10000000000241,49.31
2024-01-29,Mumbai,AMD,10000000000241,34.11
2024-01-30,Mumbai,AMD,10000000000241,86.12
2024-01-01,Mumbai,AMD,10000000000242,39.56
2024-01-02,Mumbai,AMD,10000000000242,27.55
2024-01-03,Mumbai,AMD,10000000000242,75.24
2024-01-04,Mumbai,AMD,10000000000242,46.12
2024-01-05,Mumbai,AMD,10000000000242,34.69
2024-01-06,Mumbai,AMD,10000000000242,51.61
2024-01-07,Mumbai,AMD,10000000000242,82.83
2024-01-08,Mumbai,AMD,10000000000242,66.36
2024-01-09,Mumbai,AMD,10000000000242,41.9
2024-01-10,Mumbai,AMD,10000000000242,41.35
2024-01-11,Mumbai,AMD,10000000000242,47.33
2024-01-12,Mumbai,AMD,10000000000242,28.16
2024-01-13,Mumbai,AMD,10000000000242,55.5
2024-01-14,Mumbai,AMD,10000000000242,52.35
2024-01-15,Mumbai,AMD,10000000000242,91.82
2024-01-16,Mumbai,AMD,10000000000242,25.54
2024-01-17,Mumbai,AMD,10000000000242,60.64
2024-01-18,Mumbai,AMD,10000000000242,12.61
2024-01-19,Mumbai,AMD,10000000000242,65.44
2024-01-20,Mumbai,AMD,10000000000242,13.36
2024-01-21,Mumbai,AMD,10000000000242,73.19
2024-01-22,Mumbai,AMD,10000000000242,41.84
2024-01-23,Mumbai,AMD,10000000000242,51.05
2024-01-24,Mumbai,AMD,10000000000242,74.8
2024-01-25,Mumbai,AMD,10000000000242,38.08
2024-01-26,Mumbai,AMD,10000000000242,87.72
2024-01-27,Mumbai,AMD,10000000000242,29.74
2024-01-28,Mumbai,AMD,10000000000242,26.44
2024-01-29,Mumbai,AMD,10000000000242,67.71
2024-01-30,Mumbai,AMD,10000000000242,49.53
2024-01-01,Mumbai,AMD,10000000000243,80.07
2024-01-02,Mumbai,AMD,10000000000243,87.46
2024-01-03,Mumbai,AMD,10000000000243,5.33
2024-01-04,Mumbai,AMD,10000000000243,83.2
2024-01-05,Mumbai,AMD,10000000000243,45.11
2024-01-06,Mumbai,AMD,10000000000243,67.22
2024-01-07,Mumbai,AMD,10000000000243,62.14
2024-01-08,Mumbai,AMD,10000000000243,69.75
2024-01-09,Mumbai,AMD,10000000000243,67.99
2024-01-10,Mumbai,AMD,10000000000243,69.9
2024-01-11,Mumbai,AMD,10000000000243,69.57
2024-01-12,Mumbai,AMD,10000000000243,25.0
2024-01-13,Mumbai,AMD,10000000000243,14.8
2024-01-14,Mumbai,AMD,10000000000243,97.84
2024-01-15,Mumbai,AMD,10000000000243,50.53
2024-01-16,Mumbai,AMD,10000000000243,74.17
2024-01-17,Mumbai,AMD,10000000000243,40.8
2024-01-18,Mumbai,AMD,10000000000243,57.14
2024-01-19,Mumbai,AMD,10000000000243,64.66
2024-01-20,Mumbai,AMD,10000000000243,16.71
2024-01-21,Mumbai,AMD,10000000000243,55.66
2024-01-22,Mumbai,AMD,10000000000243,91.92
2024-01-23,Mumbai,AMD,10000000000243,33.26
2024-01-24,Mumbai,AMD,10000000000243,66.86
2024-01-25,Mumbai,AMD,10000000000243,84.37
2024-01-26,Mumbai,AMD,10000000000243,66.5
2024-01-27,Mumbai,AMD,10000000000243,12.43
2024-01-28,Mumbai,AMD,10000000000243,47.11
2024-01-29,Mumbai,AMD,10000000000243,67.21
2024-01-30,Mumbai,AMD,10000000000243,48.86
2024-01-01,Mumbai,AMD,10000000000244,26.39
2024-01-02,Mumbai,AMD,10000000000244,98.62
2024-01-03,Mumbai,AMD,10000000000244,53.86
2024-01-04,Mumbai,AMD,10000000000244,62.39
2024-01-05,Mumbai,AMD,10000000000244,21.7
2024-01-06,Mumbai,AMD,10000000000244,76.86
2024-01-07,Mumbai,AMD,10000000000244,54.62
2024-01-08,Mumbai,AMD,10000000000244,22.65
2024-01-09,Mumbai,AMD,10000000000244,23.77
2024-01-10,Mumbai,AMD,10000000000244,26.64
2024-01-11,Mumbai,AMD,10000000000244,48.54
2024-01-12,Mumbai,AMD,10000000000244,53.23
2024-01-13,Mumbai,AMD,10000000000244,60.88
2024-01-14,Mumbai,AMD,10000000000244,28.7
2024-01-15,Mumbai,AMD,10000000000244,97.53
2024-01-16,Mumbai,AMD,10000000000244,11.4
2024-01-17,Mumbai,AMD,10000000000244,65.23
2024-01-18,Mumbai,AMD,10000000000244,62.25
2024-01-19,Mumbai,AMD,10000000000244,25.41
2024-01-20,Mumbai,AMD,10000000000244,40.29
2024-01-21,Mumbai,AMD,10000000000244,14.96
2024-01-22,Mumbai,AMD,10000000000244,64.5
2024-01-23,Mumbai,AMD,10000000000244,26.53
2024-01-24,Mumbai,AMD,10000000000244,67.33
2024-01-25,Mumbai,AMD,10000000000244,13.7
2024-01-26,Mumbai,AMD,10000000000244,24.89
2024-01-27,Mumbai,AMD,10000000000244,80.49
2024-01-28,Mumbai,AMD,10000000000244,36.05
2024-01-29,Mumbai,AMD,10000000000244,41.53
2024-01-30,Mumbai,AMD,10000000000244,59.2
2024-01-01,Mumbai,AMD,10000000000245,13.97
2024-01-02,Mumbai,AMD,10000000000245,72.62
2024-01-03,Mumbai,AMD,10000000000245,95.59
2024-01-04,Mumbai,AMD,10000000000245,94.16
2024-01-05,Mumbai,AMD,10000000000245,84.45
2024-01-06,Mumbai,AMD,10000000000245,66.26
2024-01-07,Mumbai,AMD,10000000000245,79.79
2024-01-08,Mumbai,AMD,10000000000245,24.88
2024-01-09,Mumbai,AMD,10000000000245,15.08
2024-01-10,Mumbai,AMD,10000000000245,33.94
2024-01-11,Mumbai,AMD,10000000000245,35.53
2024-01-12,Mumbai,AMD,10000000000245,77.67
2024-01-13,Mumbai,AMD,10000000000245,56.21
2024-01-14,Mumbai,AMD,10000000000245,75.57
2024-01-15,Mumbai,AMD,10000000000245,56.35
2024-01-16,Mumbai,AMD,10000000000245,99.93
2024-01-17,Mumbai,AMD,10000000000245,92.34
2024-01-18,Mumbai,AMD,10000000000245,21.15
2024-01-19,Mumbai,AMD,10000000000245,32.2
2024-01-20,Mumbai,AMD,10000000000245,53.13
2024-01-21,Mumbai,AMD,10000000000245,36.27
2024-01-22,Mumbai,AMD,10000000000245,32.09
2024-01-23,Mumbai,AMD,10000000000245,31.89
2024-01-24,Mumbai,AMD,10000000000245,20.8
2024-01-25,Mumbai,AMD,10000000000245,23.44
2024-01-26,Mumbai,AMD,10000000000245,59.56
2024-01-27,Mumbai,AMD,10000000000245,81.61
2024-01-28,Mumbai,AMD,10000000000245,47.73
2024-01-29,Mumbai,AMD,10000000000245,34.32
2024-01-30,Mumbai,AMD,10000000000245,52.35
2024-01-01,Mumbai,AMD,10000000000246,61.95
2024-01-02,Mumbai,AMD,10000000000246,26.83
2024-01-03,Mumbai,AMD,10000000000246,69.28
2024-01-04,Mumbai,AMD,10000000000246,75.82
2024-01-05,Mumbai,AMD,10000000000246,85.56
2024-01-06,Mumbai,AMD,10000000000246,11.54
2024-01-07,Mumbai,AMD,10000000000246,46.59
2024-01-08,Mumbai,AMD,10000000000246,60.89
2024-01-09,Mumbai,AMD,10000000000246,29.64
2024-01-10,Mumbai,AMD,10000000000246,91.3
2024-01-11,Mumbai,AMD,10000000000246,27.07
2024-01-12,Mumbai,AMD,10000000000246,74.16
2024-01-13,Mumbai,AMD,10000000000246,42.07
2024-01-14,Mumbai,AMD,10000000000246,99.89
2024-01-15,Mumbai,AMD,10000000000246,57.84
2024-01-16,Mumbai,AMD,10000000000246,41.74
2024-01-17,Mumbai,AMD,10000000000246,38.03
2024-01-18,Mumbai,AMD,10000000000246,19.54
2024-01-19,Mumbai,AMD,10000000000246,69.87
2024-01-20,Mumbai,AMD,10000000000246,56.42
2024-01-21,Mumbai,AMD,10000000000246,12.88
2024-01-22,Mumbai,AMD,10000000000246,58.02
2024-01-23,Mumbai,AMD,10000000000246,75.72
2024-01-24,Mumbai,AMD,10000000000246,23.02
2024-01-25,Mumbai,AMD,10000000000246,42.9
2024-01-26,Mumbai,AMD,10000000000246,55.31
2024-01-27,Mumbai,AMD,10000000000246,56.27
2024-01-28,Mumbai,AMD,10000000000246,19.79
2024-01-29,Mumbai,AMD,10000000000246,83.83
2024-01-30,Mumbai,AMD,10000000000246,79.58
2024-01-01,Mumbai,INTEL,10000000000247,15.03
2024-01-02,Mumbai,INTEL,10000000000247,30.31
2024-01-03,Mumbai,INTEL,10000000000247,31.52
2024-01-04,Mumbai,INTEL,10000000000247,49.51
2024-01-05,Mumbai,INTEL,10000000000247,15.27
2024-01-06,Mumbai,INTEL,10000000000247,40.99
2024-01-07,Mumbai,INTEL,10000000000247,98.11
2024-01-08,Mumbai,INTEL,10000000000247,24.19
2024-01-09,Mumbai,INTEL,10000000000247,35.73
2024-01-10,Mumbai,INTEL,10000000000247,41.09
2024-01-11,Mumbai,INTEL,10000000000247,81.14
2024-01-12,Mumbai,INTEL,10000000000247,18.69
2024-01-13,Mumbai,INTEL,10000000000247,22.21
2024-01-14,Mumbai,INTEL,10000000000247,37.7
2024-01-15,Mumbai,INTEL,10000000000247,26.95
2024-01-16,Mumbai,INTEL,10000000000247,91.32
2024-01-17,Mumbai,INTEL,10000000000247,64.6
2024-01-18,Mumbai,INTEL,10000000000247,21.48
2024-01-19,Mumbai,INTEL,10000000000247,71.38
2024-01-20,Mumbai,INTEL,10000000000247,29.34
2024-01-21,Mumbai,INTEL,10000000000247,20.97
2024-01-22,Mumbai,INTEL,10000000000247,35.78
2024-01-23,Mumbai,INTEL,10000000000247,21.43
2024-01-24,Mumbai,INTEL,10000000000247,37.2
2024-01-25,Mumbai,INTEL,10000000000247,41.68
2024-01-26,Mumbai,INTEL,10000000000247,29.69
2024-01-27,Mumbai,INTEL,10000000000247,48.72
2024-01-28,Mumbai,INTEL,10000000000247,55.27
2024-01-29,Mumbai,INTEL,10000000000247,54.59
2024-01-30,Mumbai,INTEL,10000000000247,42.94
2024-01-01,Mumbai,INTEL,10000000000248,16.18
2024-01-02,Mumbai,INTEL,10000000000248,73.78
2024-01-03,Mumbai,INTEL,10000000000248,72.77
2024-01-04,Mumbai,INTEL,10000000000248,44.13
2024-01-05,Mumbai,INTEL,10000000000248,72.24
2024-01-06,Mumbai,INTEL,10000000000248,79.64
2024-01-07,Mumbai,INTEL,10000000000248,66.76
2024-01-08,Mumbai,INTEL,10000000000248,36.69
2024-01-09,Mumbai,INTEL,10000000000248,18.88
2024-01-10,Mumbai,INTEL,10000000000248,61.58
2024-01-11,Mumbai,INTEL,10000000000248,45.36
2024-01-12,Mumbai,INTEL,10000000000248,48.15
2024-01-13,Mumbai,INTEL,10000000000248,99.51
2024-01-14,Mumbai,INTEL,10000000000248,99.29
2024-01-15,Mumbai,INTEL,10000000000248,94.97
